DATE_TIME,SOURCE_KEY,DC_POWER,DAILY_YIELD,TOTAL_YIELD,AC_POWER
08-06-2020 15:30,ZnxXDlPa8U1GXgE,6984,7426.5,6708689.500,683.7
17-05-2020 10:00,zBIq5rxdHJRwDNY,10072.5,1789.75,6353939.750,984.775
26-05-2020 17:00,pkci93gMrogZuBj,4602.43,7663.43,7258182.429,451.371
02-06-2020 02:45,sjndEbLyjtCKgGv,0,0,7148008.000,0
03-06-2020 12:30,ZoEaEvLYb1n2sOq,11379.7,3735.86,7239462.857,1111.09
12-06-2020 15:15,rGa61gmuvPhdLxV,4929.88,5032,7321464.000,483.413
06-06-2020 21:15,adLQvlD726eNBSB,0,6603,6445031.000,0
08-06-2020 13:45,VHMLBKoKgIrUVDU,9314.5,5768.88,7391976.875,909.7
12-06-2020 21:45,1BY6WEcLGh8j5v7,0,5441,6455679.000,0
14-06-2020 16:15,ih0vzX44oOqAx2f,4223.57,6852.86,6407370.857,414.686
31-05-2020 09:00,sjndEbLyjtCKgGv,6939.86,759.429,7137014.429,679.6
24-05-2020 20:45,WRmjgnKYAwPKWDb,0,8091,7101117.000,0
12-06-2020 02:45,iCRJl6heRkivqQ3,0,0,7385471.000,0
14-06-2020 00:30,sjndEbLyjtCKgGv,0,0,7235504.000,0
21-05-2020 11:45,rGa61gmuvPhdLxV,12643.1,3544.12,7156177.125,1232.9
19-05-2020 05:30,YxYtjZvoooNbGkE,0,0,7205598.000,0
08-06-2020 07:30,McdE0feGgRqW7Ca,2442.14,173.714,7338375.714,239.586
18-05-2020 19:00,VHMLBKoKgIrUVDU,0,5457,7232554.000,0
30-05-2020 09:30,uHbuxQJl8lW7ozc,6353.12,917.375,7152849.375,622.375
10-06-2020 10:00,WRmjgnKYAwPKWDb,4890.43,1597.71,7222575.714,479.743
16-06-2020 07:15,pkci93gMrogZuBj,2332.12,105.125,7403322.125,228.662
02-06-2020 17:00,3PZuoBAID5Wc2HD,2778.14,7230.43,7128499.429,272.657
21-05-2020 07:45,McdE0feGgRqW7Ca,3339.8,315.6,7201377.600,328.12
12-06-2020 02:00,ZnxXDlPa8U1GXgE,0,0,6729902.000,0
28-05-2020 17:30,ih0vzX44oOqAx2f,1109,8267,6287118.833,107.82
07-06-2020 22:15,zVJPv84UY57bAof,0,8260,7293790.000,0
01-06-2020 12:30,iCRJl6heRkivqQ3,8121.38,3975.62,7308542.625,794.362
24-05-2020 16:45,7JYdWkrLSPkdwr4,4051.75,7720.75,7674940.750,397.663
29-05-2020 23:15,adLQvlD726eNBSB,0,8343,6387352.000,0
11-06-2020 20:30,bvBOhCH3iADSZry,0,5197,6504407.000,0
26-05-2020 08:15,zVJPv84UY57bAof,5819,536,7198145.000,570.212
14-06-2020 22:30,1BY6WEcLGh8j5v7,0,4012,6467675.000,0
08-06-2020 11:00,sjndEbLyjtCKgGv,11324.8,3009.25,7195563.250,1104.92
15-06-2020 08:00,VHMLBKoKgIrUVDU,6602,391.429,7437446.429,646.757
27-05-2020 14:45,1BY6WEcLGh8j5v7,3975.71,5011.43,6348680.429,390.657
15-05-2020 01:15,7JYdWkrLSPkdwr4,0,0,7602960.000,0
18-05-2020 13:15,3PZuoBAID5Wc2HD,9848.38,2701,7011184.000,962.375
20-05-2020 11:00,iCRJl6heRkivqQ3,11571.5,2982.12,7213700.125,1129.11
06-06-2020 05:00,sjndEbLyjtCKgGv,0,0,7179277.000,0
25-05-2020 17:00,ZnxXDlPa8U1GXgE,1143.71,8826,6604582.000,111.186
08-06-2020 11:45,7JYdWkrLSPkdwr4,9209,3798.29,7782308.286,900.314
20-05-2020 04:00,rGa61gmuvPhdLxV,0,0,7143812.000,0
02-06-2020 23:00,uHbuxQJl8lW7ozc,0,7463,7178405.000,0
24-05-2020 07:15,zBIq5rxdHJRwDNY,2334.43,125,6404606.000,228.914
07-06-2020 14:00,1IF53ai7Xc0U56Y,11308.7,5989.14,6361088.143,1103.79
16-06-2020 20:15,zBIq5rxdHJRwDNY,0,5719,6577552.000,0
20-05-2020 01:15,1IF53ai7Xc0U56Y,0,0,6216430.000,0
07-06-2020 03:30,WRmjgnKYAwPKWDb,0,0,7196611.000,0
22-05-2020 02:15,iCRJl6heRkivqQ3,0,0,7227442.000,0
09-06-2020 15:45,3PZuoBAID5Wc2HD,7423.25,7320.62,7183053.625,726.837
21-05-2020 10:45,1BY6WEcLGh8j5v7,9868.14,2303.29,6300649.286,963.8
07-06-2020 15:45,pkci93gMrogZuBj,6910.62,7282.38,7345200.375,676.6
15-06-2020 19:15,wCURE6d3bPkepu2,0,6746,7016444.000,0
30-05-2020 15:15,iCRJl6heRkivqQ3,9037.14,6052,7297305.000,884.1
23-05-2020 07:15,7JYdWkrLSPkdwr4,2077.14,78,7658848.000,203.514
01-06-2020 17:00,VHMLBKoKgIrUVDU,1349.25,5814,7340219.000,131.287
22-05-2020 22:45,ZoEaEvLYb1n2sOq,0,0,7153713.000,0
06-06-2020 05:30,adLQvlD726eNBSB,0,0,6438428.000,0
21-05-2020 22:30,iCRJl6heRkivqQ3,0,7837,7227442.000,0
12-06-2020 21:30,wCURE6d3bPkepu2,0,5854,6993908.000,0
16-06-2020 07:45,ZnxXDlPa8U1GXgE,3584.43,250,6758754.000,351.971
21-05-2020 23:15,WRmjgnKYAwPKWDb,0,0,7077358.000,0
07-06-2020 04:30,bvBOhCH3iADSZry,0,0,6473124.000,0
16-06-2020 07:30,WRmjgnKYAwPKWDb,2898.86,175.571,7261490.571,284.386
17-05-2020 07:45,adLQvlD726eNBSB,4669,270.125,6284713.125,458.125
14-06-2020 07:45,iCRJl6heRkivqQ3,4297.86,302.429,7400157.429,421.871
12-06-2020 16:15,YxYtjZvoooNbGkE,2702.5,5399.75,7390678.750,265.062
16-06-2020 14:45,rGa61gmuvPhdLxV,7267.88,5135.5,7349839.500,711.188
20-05-2020 17:30,WRmjgnKYAwPKWDb,1773,8723,7069655.000,173.8
12-06-2020 08:00,WRmjgnKYAwPKWDb,1697.14,148.857,7233134.857,165.857
25-05-2020 03:30,1BY6WEcLGh8j5v7,0,0,6327940.000,0
17-06-2020 21:00,3PZuoBAID5Wc2HD,0,6052,7237425.000,0
10-06-2020 23:00,3PZuoBAID5Wc2HD,0,6550,7190469.000,0
03-06-2020 11:45,VHMLBKoKgIrUVDU,13233.4,3051.57,7350795.571,1290.57
30-05-2020 07:00,pkci93gMrogZuBj,1690.12,72.25,7281607.250,165.425
01-06-2020 17:30,sjndEbLyjtCKgGv,693.25,5720.12,7147962.125,67.175
07-06-2020 09:00,iCRJl6heRkivqQ3,9122.14,758.571,7348992.571,892.329
22-05-2020 11:00,McdE0feGgRqW7Ca,8670.71,1961.86,7211016.857,846.986
19-05-2020 13:00,ZoEaEvLYb1n2sOq,9406.86,3848.71,7127375.714,919.657
24-05-2020 18:15,3PZuoBAID5Wc2HD,373.75,8292.12,7061560.125,36.15
26-05-2020 11:15,YxYtjZvoooNbGkE,6530,3337.29,7264801.286,639.143
07-06-2020 23:45,ZnxXDlPa8U1GXgE,0,8209,6701263.000,0
14-06-2020 12:45,uHbuxQJl8lW7ozc,8092.57,3934,7264465.000,792.071
19-05-2020 16:45,7JYdWkrLSPkdwr4,3649.71,6639.57,7635011.571,358.7
03-06-2020 20:15,adLQvlD726eNBSB,0,7991,6422267.000,0
16-05-2020 11:45,VHMLBKoKgIrUVDU,9642.62,3020.12,7215686.125,943
01-06-2020 16:30,1BY6WEcLGh8j5v7,1607.86,5351.14,6383282.143,157.557
01-06-2020 18:00,YxYtjZvoooNbGkE,561.5,5763.88,7311502.875,54.35
04-06-2020 14:30,7JYdWkrLSPkdwr4,6820.12,5897,7754519.000,667.962
16-05-2020 03:15,adLQvlD726eNBSB,0,0,6277738.000,0
16-05-2020 02:00,7JYdWkrLSPkdwr4,0,0,7609076.000,0
18-05-2020 02:00,wCURE6d3bPkepu2,0,0,6803000.000,0
10-06-2020 20:30,1BY6WEcLGh8j5v7,0,5911,6444981.000,0
06-06-2020 15:45,YxYtjZvoooNbGkE,3270.57,6056,7348545.000,321.343
05-06-2020 01:15,zVJPv84UY57bAof,0,0,7271273.000,0
12-06-2020 19:30,zBIq5rxdHJRwDNY,0,5837,6549387.000,0
03-06-2020 05:15,McdE0feGgRqW7Ca,0,0,7300359.000,0
04-06-2020 19:45,VHMLBKoKgIrUVDU,0,8160,7363821.000,0
22-05-2020 03:45,zBIq5rxdHJRwDNY,0,0,6388599.000,0
27-05-2020 12:15,YxYtjZvoooNbGkE,7660.75,3922.75,7273255.750,749.475
21-05-2020 14:15,ZnxXDlPa8U1GXgE,7935,6217.57,6570262.571,775.714
31-05-2020 05:15,VHMLBKoKgIrUVDU,0,0,7328329.000,0
19-05-2020 22:45,wCURE6d3bPkepu2,0,6956,6815349.000,0
19-05-2020 09:00,z9Y9gH1T5YWrNuG,5072.71,666.286,7034239.286,497.329
18-05-2020 02:15,ih0vzX44oOqAx2f,0,0,6205201.000,0
16-06-2020 19:45,7JYdWkrLSPkdwr4,0,6166,7840965.000,0
03-06-2020 19:15,pkci93gMrogZuBj,0,7786,7315436.000,0
08-06-2020 06:00,z9Y9gH1T5YWrNuG,94.7143,0.428571,7183631.429,9.14286
28-05-2020 02:45,wCURE6d3bPkepu2,0,0,6879195.000,0
02-06-2020 15:30,McdE0feGgRqW7Ca,6132.71,6695.43,7299447.429,600.871
19-05-2020 15:00,wCURE6d3bPkepu2,7605.86,5766,6814159.000,744.557
04-06-2020 10:45,VHMLBKoKgIrUVDU,11227.6,2373.5,7358034.500,1095.79
14-06-2020 08:30,rGa61gmuvPhdLxV,4923,610.286,7331280.286,499.114
01-06-2020 00:30,zBIq5rxdHJRwDNY,0,0,6463239.000,0
17-05-2020 01:00,wCURE6d3bPkepu2,0,0,6795470.000,0
20-05-2020 10:00,McdE0feGgRqW7Ca,10325.6,1944,7194042.000,1009.44
11-06-2020 22:00,pkci93gMrogZuBj,0,5662,7374956.000,0
02-06-2020 15:15,z9Y9gH1T5YWrNuG,5554.12,6388.75,7146216.750,544.362
02-06-2020 15:00,WRmjgnKYAwPKWDb,5904,6133.5,7165833.500,578.5
28-05-2020 18:00,3PZuoBAID5Wc2HD,480,8514.43,7093965.429,46.4143
15-06-2020 07:15,7JYdWkrLSPkdwr4,2084.38,153.125,7828311.125,204.137
31-05-2020 01:30,zBIq5rxdHJRwDNY,0,0,6457301.000,0
27-05-2020 05:15,VHMLBKoKgIrUVDU,0,0,7297615.000,0
05-06-2020 15:45,McdE0feGgRqW7Ca,8581.71,6772.43,7323533.429,839.571
14-06-2020 22:45,iCRJl6heRkivqQ3,0,7369,7407224.000,0
16-05-2020 18:45,3PZuoBAID5Wc2HD,0,6656,7000689.000,0
28-05-2020 13:00,ih0vzX44oOqAx2f,12661.5,5346.5,6284201.500,1234.51
02-06-2020 00:00,VHMLBKoKgIrUVDU,0,0,7340314.000,0
01-06-2020 10:30,VHMLBKoKgIrUVDU,11855.9,2295.25,7336700.250,1156.67
03-06-2020 21:00,YxYtjZvoooNbGkE,0,7827,7326756.000,0
29-05-2020 17:45,WRmjgnKYAwPKWDb,910.857,8013.71,7140874.714,88.4286
30-05-2020 21:15,adLQvlD726eNBSB,0,7419,6394771.000,0
10-06-2020 10:30,z9Y9gH1T5YWrNuG,7401.43,1850.14,7200903.143,724.171
27-05-2020 20:15,3PZuoBAID5Wc2HD,0,6740,7085451.000,0
25-05-2020 14:15,sjndEbLyjtCKgGv,10681,6835.29,7096186.286,1043.99
17-05-2020 12:15,bvBOhCH3iADSZry,9936.57,3786,6332434.000,970.8
08-06-2020 08:45,ih0vzX44oOqAx2f,7052,690.75,6359382.750,690.612
01-06-2020 23:30,1BY6WEcLGh8j5v7,0,5508,6383439.000,0
18-05-2020 06:30,ih0vzX44oOqAx2f,735.429,18.5714,6205219.571,71.3
05-06-2020 12:15,VHMLBKoKgIrUVDU,4125.38,3794.12,7367615.125,405.125
16-06-2020 02:00,VHMLBKoKgIrUVDU,0,0,7443869.000,0
18-05-2020 14:15,1IF53ai7Xc0U56Y,5001.71,3742.14,6208095.143,490.371
24-05-2020 15:45,WRmjgnKYAwPKWDb,3088.14,7390.29,7100416.286,303.114
01-06-2020 16:15,3PZuoBAID5Wc2HD,1985.5,5746.38,7121050.375,194.625
05-06-2020 13:15,bvBOhCH3iADSZry,7472.75,3992.88,6464178.875,731.138
12-06-2020 09:15,ih0vzX44oOqAx2f,5867.71,606.143,6387159.143,574.986
17-06-2020 01:15,VHMLBKoKgIrUVDU,0,0,7450201.000,0
25-05-2020 01:15,WRmjgnKYAwPKWDb,0,0,7101117.000,0
17-05-2020 11:15,1IF53ai7Xc0U56Y,12995.5,3265.5,6199859.500,1267.08
11-06-2020 23:30,rGa61gmuvPhdLxV,0,5663,7316432.000,0
19-05-2020 15:15,VHMLBKoKgIrUVDU,6092.29,5969.29,7238523.286,596.914
29-05-2020 09:15,pkci93gMrogZuBj,9505.62,1010.5,7274268.500,929.663
15-06-2020 20:00,YxYtjZvoooNbGkE,0,6633,7413335.000,0
23-05-2020 01:15,pkci93gMrogZuBj,0,0,7225200.000,0
21-05-2020 11:45,uHbuxQJl8lW7ozc,12398,3591.88,7083702.875,1209.16
26-05-2020 22:15,3PZuoBAID5Wc2HD,0,0,7078711.000,0
12-06-2020 00:00,zBIq5rxdHJRwDNY,0,0,6543550.000,0
15-06-2020 03:45,ZoEaEvLYb1n2sOq,0,0,7323052.000,0
09-06-2020 22:15,rGa61gmuvPhdLxV,0,8240,7304204.000,0
22-05-2020 11:15,adLQvlD726eNBSB,7680,2489.5,6324062.500,750.875
12-06-2020 14:30,1IF53ai7Xc0U56Y,6384.71,4665.71,6396989.714,625.457
22-05-2020 16:00,bvBOhCH3iADSZry,3012.38,6459.5,6368607.500,295.65
18-05-2020 08:30,ZoEaEvLYb1n2sOq,1808,373,7118581.000,177.143
26-05-2020 17:30,WRmjgnKYAwPKWDb,656.125,7853.38,7117849.375,63.5125
17-05-2020 15:00,zBIq5rxdHJRwDNY,10056.3,6284,6358434.000,983.243
22-05-2020 17:15,ih0vzX44oOqAx2f,1204.71,6944.57,6240487.571,117.157
04-06-2020 04:45,uHbuxQJl8lW7ozc,0,0,7186255.000,0
03-06-2020 02:00,McdE0feGgRqW7Ca,0,0,7300359.000,0
14-06-2020 07:45,uHbuxQJl8lW7ozc,4513.62,312,7260843.000,443.062
02-06-2020 09:30,1IF53ai7Xc0U56Y,10018.6,1334.86,6318778.857,978.043
17-06-2020 07:45,zVJPv84UY57bAof,3686.29,215.143,7357577.143,362.3
05-06-2020 10:30,sjndEbLyjtCKgGv,10041.1,2097.38,7173615.375,980.513
15-06-2020 17:45,WRmjgnKYAwPKWDb,1215.43,6698.14,7261282.143,118.357
25-05-2020 09:30,iCRJl6heRkivqQ3,9538,1406.86,7252667.857,932.857
25-05-2020 12:15,bvBOhCH3iADSZry,11524.6,4195.43,6388407.429,1124.8
18-05-2020 09:30,7JYdWkrLSPkdwr4,1485.12,550.75,7623613.750,144.863
07-06-2020 00:45,zBIq5rxdHJRwDNY,0,0,6506728.000,0
30-05-2020 09:00,ZoEaEvLYb1n2sOq,3749.75,650.375,7210250.375,368.462
10-06-2020 11:00,McdE0feGgRqW7Ca,4888.43,2192.14,7357209.143,479.471
25-05-2020 19:00,YxYtjZvoooNbGkE,0,8813,7261464.000,0
09-06-2020 09:45,zBIq5rxdHJRwDNY,9587.25,1726,6524995.000,936.2
10-06-2020 19:00,ih0vzX44oOqAx2f,0,6277,6381032.000,0
17-05-2020 22:00,McdE0feGgRqW7Ca,0,7606,7179627.000,0
30-05-2020 09:00,VHMLBKoKgIrUVDU,3840,670.429,7321729.429,377.329
26-05-2020 13:45,uHbuxQJl8lW7ozc,12728.6,5826.14,7126522.143,1241.04
22-05-2020 06:45,3PZuoBAID5Wc2HD,1230.75,54,7037355.000,119.725
17-06-2020 14:15,VHMLBKoKgIrUVDU,6068.14,4909.86,7455110.857,594.543
29-05-2020 17:00,bvBOhCH3iADSZry,2884.25,7289.75,6420874.750,283.1
15-06-2020 11:30,YxYtjZvoooNbGkE,7514.86,3355.57,7410057.571,735.171
17-06-2020 09:30,ZoEaEvLYb1n2sOq,6880.14,967.286,7336849.286,673.786
14-06-2020 05:00,ZoEaEvLYb1n2sOq,0,0,7315763.000,0
25-05-2020 21:45,ZoEaEvLYb1n2sOq,0,8745,7178914.000,0
31-05-2020 16:45,zVJPv84UY57bAof,1803.25,5848.12,7241825.125,176.75
28-05-2020 11:30,1BY6WEcLGh8j5v7,11835,3443.43,6353276.429,1154.34
31-05-2020 12:45,1BY6WEcLGh8j5v7,11958.3,4015.14,6376143.143,1166.36
15-06-2020 14:15,z9Y9gH1T5YWrNuG,6123.38,5141.88,7237609.875,599.175
08-06-2020 12:00,7JYdWkrLSPkdwr4,9871.88,4044,7782554.000,965.2
03-06-2020 18:15,WRmjgnKYAwPKWDb,351.714,7703.57,7174620.571,33.9857
07-06-2020 23:30,1BY6WEcLGh8j5v7,0,5268,6423750.000,0
06-06-2020 15:00,McdE0feGgRqW7Ca,4080.71,5874,7330555.000,400.714
31-05-2020 13:45,rGa61gmuvPhdLxV,5482.71,4612.86,7235050.857,536.5
27-05-2020 15:00,7JYdWkrLSPkdwr4,4903.43,5489,7697401.000,481.043
23-05-2020 23:45,ih0vzX44oOqAx2f,0,8395,6248938.000,0
15-06-2020 19:45,1BY6WEcLGh8j5v7,0,6275,6473950.000,0
04-06-2020 02:45,YxYtjZvoooNbGkE,0,0,7326756.000,0
13-06-2020 00:00,ih0vzX44oOqAx2f,0,0,6392263.000,0
15-06-2020 18:45,uHbuxQJl8lW7ozc,0,6906,7274743.000,0
02-06-2020 23:00,sjndEbLyjtCKgGv,0,7439,7155447.000,0
15-06-2020 17:45,zVJPv84UY57bAof,1265.88,6786.25,7351066.250,123.412
31-05-2020 14:15,ih0vzX44oOqAx2f,8246.71,5136.29,6307403.286,805.429
15-06-2020 21:30,1BY6WEcLGh8j5v7,0,6275,6473950.000,0
31-05-2020 01:30,WRmjgnKYAwPKWDb,0,0,7148029.000,0
26-05-2020 15:00,z9Y9gH1T5YWrNuG,3373.14,6523.71,7095963.714,331.386
14-06-2020 04:30,1BY6WEcLGh8j5v7,0,0,6463663.000,0
23-05-2020 21:15,WRmjgnKYAwPKWDb,0,8431,7093026.000,0
19-05-2020 10:30,uHbuxQJl8lW7ozc,7103.86,1778.14,7065979.143,695.457
07-06-2020 12:15,VHMLBKoKgIrUVDU,13168.9,4022,7382011.000,1283.93
30-05-2020 18:15,pkci93gMrogZuBj,285.143,7338.29,7288873.286,27.5429
31-05-2020 10:30,ZnxXDlPa8U1GXgE,12782.1,1926.43,6645309.429,1246.26
20-05-2020 03:15,z9Y9gH1T5YWrNuG,0,0,7040465.000,0
27-05-2020 11:00,iCRJl6heRkivqQ3,8069.25,2543.88,7270539.875,789.337
03-06-2020 01:30,1BY6WEcLGh8j5v7,0,0,6390468.000,0
12-06-2020 12:45,1IF53ai7Xc0U56Y,7918.14,3254,6395578.000,775.057
30-05-2020 01:15,zVJPv84UY57bAof,0,0,7228687.000,0
17-05-2020 20:00,adLQvlD726eNBSB,0,7867,6292310.000,0
02-06-2020 23:30,wCURE6d3bPkepu2,0,7525,6922869.000,0
12-06-2020 22:45,1IF53ai7Xc0U56Y,0,5903,6398227.000,0
14-06-2020 14:45,ZnxXDlPa8U1GXgE,6542.25,6020.88,6750363.875,640.85
19-05-2020 00:00,7JYdWkrLSPkdwr4,0,758.429,7628372.000,0
01-06-2020 17:30,zBIq5rxdHJRwDNY,687.429,5747.57,6468986.571,66.5714
28-05-2020 03:00,bvBOhCH3iADSZry,0,0,6405833.000,0
16-06-2020 05:00,ih0vzX44oOqAx2f,0,0,6414247.000,0
11-06-2020 04:00,zVJPv84UY57bAof,0,0,7317016.000,0
07-06-2020 14:00,sjndEbLyjtCKgGv,9596.86,4654.29,7190310.286,937.843
08-06-2020 17:15,ZoEaEvLYb1n2sOq,2253.5,8126.75,7281579.750,220.863
30-05-2020 12:45,7JYdWkrLSPkdwr4,9816,3404.43,7718239.429,959.514
28-05-2020 10:15,sjndEbLyjtCKgGv,10340.9,2226.57,7114791.571,1009.73
22-05-2020 21:15,adLQvlD726eNBSB,0,7378,6328951.000,0
15-05-2020 05:00,VHMLBKoKgIrUVDU,0,0,7206408.000,0
04-06-2020 01:00,ZoEaEvLYb1n2sOq,0,0,7243501.000,0
04-06-2020 10:45,wCURE6d3bPkepu2,12652.5,2370.62,6933146.625,1234.24
25-05-2020 12:15,ZoEaEvLYb1n2sOq,12580.3,4465.86,7174634.857,1226.57
09-06-2020 03:00,rGa61gmuvPhdLxV,0,0,7295964.000,0
22-05-2020 12:45,iCRJl6heRkivqQ3,11691.8,4064.75,7231506.750,1140.67
17-06-2020 21:45,zBIq5rxdHJRwDNY,0,5817,6583369.000,0
08-06-2020 15:00,adLQvlD726eNBSB,10076.1,7201.29,6460585.286,985.143
15-05-2020 18:15,sjndEbLyjtCKgGv,96.5714,6349.14,7023181.143,9.31429
25-05-2020 04:00,rGa61gmuvPhdLxV,0,0,7183295.000,0
08-06-2020 20:00,1IF53ai7Xc0U56Y,0,8495,6371833.000,0
21-05-2020 21:15,ZoEaEvLYb1n2sOq,0,7617,7146685.000,0
17-05-2020 18:30,sjndEbLyjtCKgGv,0,7441,7037054.000,0
07-06-2020 03:00,3PZuoBAID5Wc2HD,0,0,7158982.000,0
07-06-2020 04:45,adLQvlD726eNBSB,0,0,6445031.000,0
03-06-2020 04:45,bvBOhCH3iADSZry,0,0,6445487.000,0
16-06-2020 11:15,uHbuxQJl8lW7ozc,8096.29,2881,7277624.000,792.371
28-05-2020 15:00,ZoEaEvLYb1n2sOq,10021,6968.14,7200259.143,979.786
15-05-2020 11:45,YxYtjZvoooNbGkE,6878.43,2552.86,7182518.857,673.629
23-05-2020 04:00,ZnxXDlPa8U1GXgE,0,0,6579139.000,0
01-06-2020 09:00,McdE0feGgRqW7Ca,7257.71,1114,7287874.000,710.6
12-06-2020 11:15,YxYtjZvoooNbGkE,8182,1891,7387170.000,800.743
15-05-2020 14:45,adLQvlD726eNBSB,7273.14,5069.29,6276424.286,711.129
15-06-2020 06:15,bvBOhCH3iADSZry,416.625,6.75,6521606.750,40.2625
30-05-2020 11:00,3PZuoBAID5Wc2HD,6726.12,1704,7103893.000,658.75
10-06-2020 06:15,ZoEaEvLYb1n2sOq,418.25,6.375,7289685.375,40.4375
17-06-2020 03:15,z9Y9gH1T5YWrNuG,0,0,7245385.000,0
28-05-2020 01:45,1BY6WEcLGh8j5v7,0,0,6349833.000,0
17-05-2020 14:45,ZnxXDlPa8U1GXgE,10639.6,6116.57,6541268.571,1039.9
23-05-2020 04:00,WRmjgnKYAwPKWDb,0,0,7084595.000,0
05-06-2020 21:30,z9Y9gH1T5YWrNuG,0,7739,7171001.000,0
05-06-2020 09:45,z9Y9gH1T5YWrNuG,5434.14,1489.43,7164751.429,532.629
08-06-2020 01:45,zVJPv84UY57bAof,0,0,7293790.000,0
17-05-2020 06:00,McdE0feGgRqW7Ca,0,0,7172021.000,0
15-05-2020 05:30,ZoEaEvLYb1n2sOq,0,0,7098099.000,0
05-06-2020 18:45,McdE0feGgRqW7Ca,0,7920,7324681.000,0
17-05-2020 06:15,adLQvlD726eNBSB,156.429,2.57143,6284445.571,15.1
21-05-2020 13:15,uHbuxQJl8lW7ozc,12452,5149,7085260.000,1214.45
08-06-2020 19:00,McdE0feGgRqW7Ca,0,8580,7346782.000,0
30-05-2020 02:30,wCURE6d3bPkepu2,0,0,6895880.000,0
09-06-2020 16:45,YxYtjZvoooNbGkE,4249.86,7640,7372950.000,417.329
16-05-2020 13:30,McdE0feGgRqW7Ca,8955.14,4571.29,7170006.286,875.929
30-05-2020 12:00,rGa61gmuvPhdLxV,13818.5,2562.25,7225636.250,1347.3
11-06-2020 22:15,1BY6WEcLGh8j5v7,0,5257,6450238.000,0
25-05-2020 01:15,sjndEbLyjtCKgGv,0,0,7089351.000,0
19-05-2020 03:45,7JYdWkrLSPkdwr4,0,0,7628372.000,0
10-06-2020 22:30,adLQvlD726eNBSB,0,6667,6476944.000,0
16-06-2020 16:30,McdE0feGgRqW7Ca,2771.71,6092,7402322.000,271.843
11-06-2020 12:00,ZnxXDlPa8U1GXgE,9466.14,2301.43,6726511.429,925.814
18-05-2020 12:45,WRmjgnKYAwPKWDb,8041.12,2251.88,7051355.875,787
14-06-2020 17:15,1BY6WEcLGh8j5v7,1533.71,3940.29,6467603.286,149.914
22-05-2020 14:30,iCRJl6heRkivqQ3,10861,5763.12,7233205.125,1060.89
13-06-2020 22:00,ih0vzX44oOqAx2f,0,8255,6400518.000,0
04-06-2020 12:30,3PZuoBAID5Wc2HD,9490.5,4266,7140754.000,926.737
27-05-2020 20:45,rGa61gmuvPhdLxV,0,0,7206549.000,0
19-05-2020 22:30,rGa61gmuvPhdLxV,0,6910,7143812.000,0
13-06-2020 07:45,ZnxXDlPa8U1GXgE,4304,294.5,6736079.500,422.65
16-06-2020 14:15,rGa61gmuvPhdLxV,4649.25,4721.62,7349425.625,456.2
28-05-2020 12:15,rGa61gmuvPhdLxV,11806.2,4391.17,7210940.167,1151.62
31-05-2020 00:30,pkci93gMrogZuBj,0,0,7288876.000,0
25-05-2020 16:15,adLQvlD726eNBSB,4476.12,8918.75,6355049.750,439.25
26-05-2020 18:15,pkci93gMrogZuBj,312,7774,7258293.000,30.1
27-05-2020 02:45,ZoEaEvLYb1n2sOq,0,0,7186690.000,0
16-06-2020 17:15,sjndEbLyjtCKgGv,1759.38,6144.12,7255683.125,172.425
14-06-2020 20:15,1IF53ai7Xc0U56Y,0,7487,6414368.000,0
02-06-2020 09:30,iCRJl6heRkivqQ3,9981.57,1434.43,7311782.429,974.857
11-06-2020 03:45,McdE0feGgRqW7Ca,0,0,7361623.000,0
31-05-2020 11:30,pkci93gMrogZuBj,10186.2,2939.5,7291815.500,994.55
18-05-2020 19:45,VHMLBKoKgIrUVDU,0,5457,7232554.000,0
16-05-2020 08:15,VHMLBKoKgIrUVDU,4989,458.857,7213124.857,489.086
02-06-2020 04:15,wCURE6d3bPkepu2,0,0,6915344.000,0
31-05-2020 18:30,adLQvlD726eNBSB,28.8571,5933,6400704.000,2.78571
16-06-2020 09:45,7JYdWkrLSPkdwr4,8555.75,1410.5,7836209.500,837.175
31-05-2020 06:00,rGa61gmuvPhdLxV,93.25,0.25,7230438.250,9
27-05-2020 21:45,3PZuoBAID5Wc2HD,0,6740,7085451.000,0
30-05-2020 01:15,rGa61gmuvPhdLxV,0,0,7223074.000,0
23-05-2020 23:45,wCURE6d3bPkepu2,0,3687.86,6847830.000,0
01-06-2020 19:30,zVJPv84UY57bAof,0,5742,7247766.000,0
22-05-2020 22:00,z9Y9gH1T5YWrNuG,0,0,7064219.000,0
15-05-2020 12:00,ZoEaEvLYb1n2sOq,7931.5,2701,7100800.000,775.775
17-05-2020 04:15,3PZuoBAID5Wc2HD,0,0,7000689.000,0
02-06-2020 00:45,VHMLBKoKgIrUVDU,0,0,7340314.000,0
06-06-2020 23:30,zVJPv84UY57bAof,0,0,7285530.000,0
27-05-2020 05:15,3PZuoBAID5Wc2HD,0,0,7078711.000,0
18-05-2020 05:30,uHbuxQJl8lW7ozc,0,0,7058793.000,0
23-05-2020 10:15,ZoEaEvLYb1n2sOq,8695,2090.14,7155803.143,850.386
14-06-2020 08:00,zBIq5rxdHJRwDNY,4141.62,403.75,6558225.750,406.887
19-05-2020 23:15,YxYtjZvoooNbGkE,0,6878,7212476.000,0
22-05-2020 20:45,wCURE6d3bPkepu2,0,0,6839225.000,0
13-06-2020 12:15,adLQvlD726eNBSB,12024,4689.38,6493411.375,1173.46
